trip_id,vehicle_id,m,x,y,t
3880,388,9,22.0,18.0,9
3880,388,10,21.0,18.0,10
3880,388,11,20.0,18.0,11
3880,388,12,20.0,18.0,12
3881,388,0,20.0,18.0,42
3881,388,1,20.0,17.0,43
3881,388,2,20.0,16.0,44
3881,388,3,20.0,15.0,45
3881,388,4,20.0,14.0,46
3881,388,5,20.0,13.0,47
3881,388,6,20.0,12.0,48
3881,388,7,20.0,11.0,49
3881,388,8,20.0,10.0,50
3881,388,9,19.0,10.0,51
3881,388,10,19.0,9.0,52
3881,388,11,18.0,9.0,53
3881,388,12,18.0,8.0,54
3881,388,13,18.0,7.0,55
3881,388,14,18.0,6.0,56
3882,388,0,18.0,6.0,86
3882,388,1,17.0,6.0,87
3882,388,2,16.0,6.0,88
3882,388,3,15.0,6.0,89
3882,388,4,14.0,6.0,90
3882,388,5,13.0,6.0,91
3882,388,6,13.0,7.0,92
3882,388,7,12.0,7.0,93
3882,388,8,11.0,7.0,94
3882,388,9,11.0,8.0,95
3882,388,10,10.0,8.0,96
3882,388,11,9.0,8.0,97
3882,388,12,8.0,8.0,98
3882,388,13,8.0,9.0,99
3882,388,14,8.0,10.0,100
3882,388,15,8.0,11.0,101
3882,388,16,8.0,12.0,102
3882,388,17,8.0,13.0,103
3882,388,18,8.0,14.0,104
3882,388,19,8.0,15.0,105
3882,388,20,8.0,16.0,106
3882,388,21,8.0,17.0,107
3882,388,22,8.0,18.0,108
3882,388,23,8.0,19.0,109
3882,388,24,7.0,19.0,110
3882,388,25,7.0,20.0,111
3882,388,26,7.0,21.0,112
3882,388,27,7.0,22.0,113
3882,388,28,6.0,22.0,114
3882,388,29,5.0,22.0,115
3882,388,30,5.0,23.0,116
3882,388,31,5.0,24.0,117
3882,388,32,4.0,24.0,118
3882,388,33,3.0,24.0,119
3882,388,34,3.0,25.0,120
3882,388,35,3.0,26.0,121
3882,388,36,3.0,27.0,122
3882,388,37,2.0,27.0,123
3882,388,38,2.0,28.0,124
3883,388,0,2.0,28.0,154
3883,388,1,3.0,28.0,155
3883,388,2,4.0,28.0,156
3883,388,3,4.0,27.0,157
3883,388,4,5.0,27.0,158
3883,388,5,6.0,27.0,159
3883,388,6,6.0,26.0,160
3883,388,7,6.0,25.0,161
3883,388,8,6.0,24.0,162
3883,388,9,7.0,24.0,163
3883,388,10,7.0,23.0,164
3883,388,11,8.0,23.0,165
3883,388,12,9.0,23.0,166
3883,388,13,9.0,22.0,167
3883,388,14,9.0,21.0,168
3883,388,15,10.0,21.0,169
3883,388,16,10.0,20.0,170
3883,388,17,10.0,19.0,171
3883,388,18,10.0,18.0,172
3883,388,19,11.0,18.0,173
3883,388,20,11.0,17.0,174
3883,388,21,11.0,16.0,175
3883,388,22,12.0,16.0,176
3883,388,23,12.0,15.0,177
3883,388,24,12.0,14.0,178
3883,388,25,13.0,14.0,179
3883,388,26,14.0,14.0,180
3883,388,27,14.0,13.0,181
3883,388,28,14.0,12.0,182
3883,388,29,15.0,12.0,183
3883,388,30,15.0,11.0,184
3883,388,31,15.0,10.0,185
3883,388,32,16.0,10.0,186
3883,388,33,16.0,9.0,187
3883,388,34,17.0,9.0,188
3883,388,35,17.0,8.0,189
3883,388,36,17.0,7.0,190
3883,388,37,18.0,7.0,191
3883,388,38,19.0,7.0,192
3883,388,39,20.0,7.0,193
3883,388,40,20.0,6.0,194
3883,388,41,20.0,6.0,195
3883,388,42,20.0,6.0,196
3884,388,0,20.0,6.0,226
3884,388,1,19.0,6.0,227
3884,388,2,18.0,6.0,228
3884,388,3,17.0,6.0,229
3884,388,4,17.0,7.0,230
3884,388,5,17.0,8.0,231
3884,388,6,17.0,9.0,232
3884,388,7,16.0,9.0,233
3884,388,8,15.0,9.0,234
3884,388,9,15.0,10.0,235
3884,388,10,14.0,10.0,236
3884,388,11,13.0,10.0,237
3884,388,12,12.0,10.0,238
3884,388,13,12.0,11.0,239
3884,388,14,11.0,11.0,240
3884,388,15,11.0,12.0,241
3884,388,16,11.0,13.0,242
3884,388,17,11.0,14.0,243
3884,388,18,11.0,15.0,244
3884,388,19,11.0,16.0,245
3884,388,20,10.0,16.0,246
3884,388,21,9.0,16.0,247
3884,388,22,8.0,16.0,248
3884,388,23,7.0,16.0,249
3884,388,24,6.0,16.0,250
3884,388,25,6.0,17.0,251
3884,388,26,6.0,18.0,252
3884,388,27,5.0,18.0,253
3884,388,28,5.0,19.0,254
3884,388,29,5.0,20.0,255
3884,388,30,4.0,20.0,256
3884,388,31,4.0,21.0,257
3884,388,32,3.0,21.0,258
3885,388,0,3.0,21.0,288
3885,388,1,3.0,20.0,289
3885,388,2,3.0,19.0,290
3885,388,3,3.0,18.0,291
3885,388,4,3.0,17.0,292
3885,388,5,4.0,17.0,293
3885,388,6,5.0,17.0,294
3885,388,7,6.0,17.0,295
3885,388,8,6.0,16.0,296
3885,388,9,6.0,15.0,297
3885,388,10,6.0,14.0,298
3885,388,11,7.0,14.0,299
3885,388,12,7.0,13.0,300
3885,388,13,7.0,12.0,301
3886,388,0,7.0,12.0,331
3886,388,1,7.0,11.0,332
3886,388,2,7.0,10.0,333
3886,388,3,8.0,10.0,334
3886,388,4,9.0,10.0,335
3886,388,5,9.0,9.0,336
3886,388,6,9.0,8.0,337
3886,388,7,10.0,8.0,338
3886,388,8,11.0,8.0,339
3886,388,9,12.0,8.0,340
3886,388,10,12.0,7.0,341
3886,388,11,13.0,7.0,342
3887,388,0,13.0,7.0,372
3887,388,1,13.0,8.0,373
3887,388,2,13.0,9.0,374
3887,388,3,13.0,10.0,375
3887,388,4,13.0,11.0,376
3887,388,5,13.0,12.0,377
3887,388,6,12.0,12.0,378
3887,388,7,12.0,11.0,379
3887,388,8,12.0,10.0,380
3887,388,9,12.0,9.0,381
3887,388,10,12.0,9.0,382
3888,388,0,12.0,9.0,412
3888,388,1,13.0,9.0,413
3888,388,2,14.0,9.0,414
3888,388,3,14.0,10.0,415
3888,388,4,15.0,10.0,416
3888,388,5,16.0,10.0,417
3888,388,6,17.0,10.0,418
3888,388,7,18.0,10.0,419
3888,388,8,19.0,10.0,420
3888,388,9,20.0,10.0,421
3888,388,10,21.0,10.0,422
3888,388,11,22.0,10.0,423
3888,388,12,23.0,10.0,424
3888,388,13,24.0,10.0,425
3888,388,14,25.0,10.0,426
3888,388,15,26.0,10.0,427
3888,388,16,27.0,10.0,428
3888,388,17,28.0,10.0,429
3888,388,18,28.0,10.0,430
3888,388,19,28.0,11.0,431
3888,388,20,27.0,11.0,432
3888,388,21,27.0,12.0,433
3888,388,22,26.0,12.0,434
3888,388,23,26.0,12.0,435
3888,388,24,26.0,12.0,436
3888,388,25,26.0,12.0,437
3889,388,0,26.0,12.0,467
3889,388,1,25.0,12.0,468
3889,388,2,25.0,11.0,469
3889,388,3,24.0,11.0,470
3889,388,4,23.0,11.0,471
3889,388,5,23.0,10.0,472
3889,388,6,23.0,9.0,473
3889,388,7,23.0,8.0,474
3889,388,8,24.0,8.0,475
3889,388,9,24.0,7.0,476
3890,389,0,7.0,2.0,0
3890,389,1,7.0,3.0,1
3890,389,2,7.0,4.0,2
3890,389,3,8.0,4.0,3
3890,389,4,8.0,5.0,4
3890,389,5,9.0,5.0,5
3890,389,6,10.0,5.0,6
3890,389,7,10.0,6.0,7
3890,389,8,10.0,7.0,8
3890,389,9,11.0,7.0,9
3890,389,10,11.0,8.0,10
3890,389,11,11.0,9.0,11
3890,389,12,12.0,9.0,12
3890,389,13,12.0,10.0,13
3890,389,14,12.0,11.0,14
3890,389,15,12.0,12.0,15
3890,389,16,12.0,13.0,16
3890,389,17,12.0,14.0,17
3890,389,18,12.0,15.0,18
3890,389,19,13.0,15.0,19
3890,389,20,14.0,15.0,20
3890,389,21,14.0,16.0,21
3890,389,22,14.0,17.0,22
3890,389,23,14.0,18.0,23
3890,389,24,14.0,19.0,24
3890,389,25,15.0,19.0,25
3890,389,26,15.0,20.0,26
3890,389,27,16.0,20.0,27
3891,389,0,16.0,20.0,57
3891,389,1,16.0,19.0,58
3891,389,2,15.0,19.0,59
3891,389,3,15.0,18.0,60
3891,389,4,15.0,17.0,61
3891,389,5,15.0,16.0,62
3891,389,6,14.0,16.0,63
3891,389,7,14.0,15.0,64
3891,389,8,13.0,15.0,65
3891,389,9,12.0,15.0,66
3891,389,10,12.0,14.0,67
3891,389,11,12.0,13.0,68
3891,389,12,12.0,12.0,69
3891,389,13,11.0,12.0,70
3891,389,14,11.0,11.0,71
3891,389,15,10.0,11.0,72
3891,389,16,9.0,11.0,73
3891,389,17,8.0,11.0,74
3891,389,18,8.0,10.0,75
3891,389,19,8.0,9.0,76
3891,389,20,7.0,9.0,77
3891,389,21,7.0,8.0,78
3891,389,22,6.0,8.0,79
3891,389,23,6.0,7.0,80
3891,389,24,6.0,6.0,81
3891,389,25,6.0,5.0,82
3891,389,26,6.0,4.0,83
3891,389,27,6.0,3.0,84
3891,389,28,6.0,2.0,85
3892,389,0,6.0,2.0,115
3892,389,1,6.0,3.0,116
3892,389,2,7.0,3.0,117
3892,389,3,8.0,3.0,118
3892,389,4,8.0,4.0,119
3892,389,5,9.0,4.0,120
3892,389,6,10.0,4.0,121
3892,389,7,11.0,4.0,122
3892,389,8,11.0,5.0,123
3892,389,9,12.0,5.0,124
3892,389,10,13.0,5.0,125
3892,389,11,14.0,5.0,126
3892,389,12,15.0,5.0,127
3892,389,13,15.0,6.0,128
3892,389,14,16.0,6.0,129
3892,389,15,17.0,6.0,130
3892,389,16,18.0,6.0,131
3892,389,17,18.0,7.0,132
3892,389,18,18.0,8.0,133
3892,389,19,19.0,8.0,134
3892,389,20,20.0,8.0,135
3892,389,21,21.0,8.0,136
3892,389,22,22.0,8.0,137
3892,389,23,22.0,9.0,138
3892,389,24,22.0,10.0,139
3892,389,25,22.0,11.0,140
3892,389,26,22.0,12.0,141
3892,389,27,22.0,13.0,142
3892,389,28,23.0,13.0,143
3892,389,29,23.0,14.0,144
3892,389,30,24.0,14.0,145
3892,389,31,24.0,15.0,146
3892,389,32,24.0,16.0,147
3892,389,33,25.0,16.0,148
3893,389,0,25.0,16.0,178
3893,389,1,24.0,16.0,179
3893,389,2,23.0,16.0,180
3893,389,3,22.0,16.0,181
3893,389,4,21.0,16.0,182
3893,389,5,20.0,16.0,183
3893,389,6,19.0,16.0,184
3893,389,7,19.0,15.0,185
3893,389,8,18.0,15.0,186
3893,389,9,17.0,15.0,187
3893,389,10,16.0,15.0,188
3893,389,11,16.0,14.0,189
3893,389,12,15.0,14.0,190
3893,389,13,14.0,14.0,191
3893,389,14,14.0,13.0,192
3893,389,15,13.0,13.0,193
3894,389,0,13.0,13.0,223
3894,389,1,13.0,14.0,224
3894,389,2,13.0,15.0,225
3894,389,3,13.0,16.0,226
3894,389,4,13.0,17.0,227
3894,389,5,13.0,18.0,228
3894,389,6,13.0,19.0,229
3894,389,7,12.0,19.0,230
3894,389,8,12.0,20.0,231
3894,389,9,12.0,21.0,232
3894,389,10,12.0,22.0,233
3894,389,11,12.0,23.0,234
3895,389,0,12.0,23.0,264
3895,389,1,12.0,22.0,265
3895,389,2,12.0,21.0,266
3895,389,3,12.0,20.0,267
3895,389,4,12.0,19.0,268
3895,389,5,12.0,18.0,269
3895,389,6,12.0,17.0,270
3895,389,7,12.0,16.0,271
3896,389,0,12.0,16.0,301
3896,389,1,11.0,16.0,302
3896,389,2,10.0,16.0,303
3896,389,3,9.0,16.0,304
3897,389,0,9.0,16.0,334
3897,389,1,8.0,16.0,335
3897,389,2,8.0,17.0,336
3897,389,3,7.0,17.0,337
3897,389,4,6.0,17.0,338
3897,389,5,6.0,18.0,339
3897,389,6,5.0,18.0,340
3897,389,7,5.0,19.0,341
3897,389,8,4.0,19.0,342
3897,389,9,4.0,20.0,343
3897,389,10,4.0,21.0,344
3897,389,11,3.0,21.0,345
3898,389,0,3.0,21.0,375
3898,389,1,3.0,20.0,376
3898,389,2,3.0,19.0,377
3898,389,3,3.0,18.0,378
3898,389,4,3.0,17.0,379
3898,389,5,3.0,16.0,380
3898,389,6,3.0,15.0,381
3898,389,7,3.0,14.0,382
3898,389,8,3.0,13.0,383
3898,389,9,3.0,12.0,384
3898,389,10,3.0,11.0,385
3898,389,11,3.0,10.0,386
3898,389,12,3.0,9.0,387
3898,389,13,3.0,8.0,388
3898,389,14,3.0,7.0,389
3898,389,15,3.0,6.0,390
3898,389,16,3.0,6.0,391
3898,389,17,3.0,5.0,392
3898,389,18,4.0,5.0,393
3898,389,19,5.0,5.0,394
3898,389,20,6.0,5.0,395
3899,389,0,6.0,5.0,425
3899,389,1,6.0,6.0,426
3899,389,2,7.0,6.0,427
3899,389,3,8.0,6.0,428
3899,389,4,8.0,7.0,429
3899,389,5,9.0,7.0,430
3899,389,6,9.0,8.0,431
3899,389,7,10.0,8.0,432
3899,389,8,11.0,8.0,433
3899,389,9,12.0,8.0,434
3899,389,10,13.0,8.0,435
3899,389,11,14.0,8.0,436
3899,389,12,15.0,8.0,437
3899,389,13,16.0,8.0,438
3899,389,14,16.0,9.0,439
3899,389,15,16.0,10.0,440
3899,389,16,17.0,10.0,441
3899,389,17,17.0,11.0,442
3899,389,18,18.0,11.0,443
3899,389,19,18.0,12.0,444
3899,389,20,18.0,13.0,445
3899,389,21,19.0,13.0,446
3899,389,22,19.0,14.0,447
3899,389,23,19.0,15.0,448
3899,389,24,20.0,15.0,449
3899,389,25,20.0,16.0,450
3899,389,26,20.0,17.0,451
3899,389,27,21.0,17.0,452
3899,389,28,22.0,17.0,453
3899,389,29,23.0,17.0,454
3899,389,30,23.0,18.0,455
3899,389,31,24.0,18.0,456
3899,389,32,24.0,19.0,457
3899,389,33,24.0,20.0,458
3899,389,34,25.0,20.0,459
3899,389,35,25.0,21.0,460
3899,389,36,25.0,22.0,461
3899,389,37,25.0,23.0,462
3899,389,38,26.0,23.0,463
3899,389,39,27.0,23.0,464
3899,389,40,27.0,23.0,465
3899,389,41,27.0,23.0,466
3899,389,42,27.0,23.0,467
3899,389,43,27.0,23.0,468
3899,389,44,26.0,23.0,469
3899,389,45,26.0,24.0,470
3899,389,46,26.0,25.0,471
3899,389,47,26.0,25.0,472
3900,390,0,3.0,27.0,0
3900,390,1,4.0,27.0,1
3900,390,2,4.0,26.0,2
3901,390,0,4.0,26.0,32
3901,390,1,5.0,26.0,33
3901,390,2,6.0,26.0,34
3901,390,3,7.0,26.0,35
3901,390,4,7.0,25.0,36
3901,390,5,8.0,25.0,37
3901,390,6,9.0,25.0,38
3901,390,7,10.0,25.0,39
3901,390,8,11.0,25.0,40
3901,390,9,12.0,25.0,41
3901,390,10,13.0,25.0,42
3901,390,11,14.0,25.0,43
3901,390,12,15.0,25.0,44
3901,390,13,16.0,25.0,45
3901,390,14,17.0,25.0,46
3901,390,15,18.0,25.0,47
3901,390,16,19.0,25.0,48
3901,390,17,20.0,25.0,49
3901,390,18,20.0,24.0,50
3901,390,19,21.0,24.0,51
3901,390,20,22.0,24.0,52
3901,390,21,22.0,23.0,53
3901,390,22,23.0,23.0,54
3901,390,23,24.0,23.0,55
3902,390,0,24.0,23.0,85
3902,390,1,23.0,23.0,86
3902,390,2,23.0,22.0,87
3902,390,3,22.0,22.0,88
3902,390,4,21.0,22.0,89
3902,390,5,20.0,22.0,90
3902,390,6,20.0,21.0,91
3902,390,7,20.0,20.0,92
3902,390,8,19.0,20.0,93
3902,390,9,18.0,20.0,94
3902,390,10,18.0,19.0,95
3902,390,11,17.0,19.0,96
3902,390,12,17.0,18.0,97
3902,390,13,17.0,17.0,98
3902,390,14,16.0,17.0,99
3902,390,15,15.0,17.0,100
3902,390,16,15.0,16.0,101
3902,390,17,15.0,15.0,102
3902,390,18,15.0,14.0,103
3902,390,19,14.0,14.0,104
3902,390,20,13.0,14.0,105
3902,390,21,13.0,13.0,106
3902,390,22,13.0,12.0,107
3902,390,23,13.0,11.0,108
3902,390,24,12.0,11.0,109
3902,390,25,11.0,11.0,110
3902,390,26,10.0,11.0,111
3902,390,27,10.0,10.0,112
3902,390,28,10.0,9.0,113
3902,390,29,9.0,9.0,114
3902,390,30,8.0,9.0,115
3902,390,31,8.0,8.0,116
3903,390,0,8.0,8.0,146
3904,390,0,8.0,8.0,176
3904,390,1,8.0,9.0,177
3904,390,2,9.0,9.0,178
3904,390,3,10.0,9.0,179
3904,390,4,10.0,10.0,180
3904,390,5,11.0,10.0,181
3904,390,6,12.0,10.0,182
3904,390,7,12.0,11.0,183
3904,390,8,13.0,11.0,184
3904,390,9,14.0,11.0,185
3904,390,10,15.0,11.0,186
3904,390,11,16.0,11.0,187
3904,390,12,17.0,11.0,188
3904,390,13,18.0,11.0,189
3904,390,14,19.0,11.0,190
3904,390,15,20.0,11.0,191
3904,390,16,21.0,11.0,192
3904,390,17,22.0,11.0,193
3904,390,18,23.0,11.0,194
3904,390,19,24.0,11.0,195
3904,390,20,25.0,11.0,196
3904,390,21,26.0,11.0,197
3904,390,22,26.0,10.0,198
3904,390,23,27.0,10.0,199
3904,390,24,28.0,10.0,200
3904,390,25,27.0,10.0,201
3904,390,26,26.0,10.0,202
3904,390,27,26.0,9.0,203
3904,390,28,25.0,9.0,204
3904,390,29,25.0,8.0,205
3904,390,30,24.0,8.0,206
3904,390,31,23.0,8.0,207
3904,390,32,22.0,8.0,208
3905,390,0,22.0,8.0,238
3905,390,1,21.0,8.0,239
3905,390,2,20.0,8.0,240
3905,390,3,19.0,8.0,241
3905,390,4,18.0,8.0,242
3905,390,5,17.0,8.0,243
3905,390,6,17.0,7.0,244
3905,390,7,16.0,7.0,245
3905,390,8,15.0,7.0,246
3905,390,9,14.0,7.0,247
3905,390,10,13.0,7.0,248
3905,390,11,12.0,7.0,249
3905,390,12,11.0,7.0,250
3905,390,13,10.0,7.0,251
3905,390,14,9.0,7.0,252
3905,390,15,8.0,7.0,253
3905,390,16,7.0,7.0,254
3905,390,17,6.0,7.0,255
3905,390,18,6.0,6.0,256
3905,390,19,5.0,6.0,257
3905,390,20,4.0,6.0,258
3905,390,21,3.0,6.0,259
3906,390,0,3.0,6.0,289
3906,390,1,4.0,6.0,290
3906,390,2,4.0,7.0,291
3906,390,3,4.0,8.0,292
3906,390,4,5.0,8.0,293
3906,390,5,6.0,8.0,294
3906,390,6,6.0,9.0,295
3906,390,7,7.0,9.0,296
3906,390,8,8.0,9.0,297
3906,390,9,9.0,9.0,298
3906,390,10,9.0,10.0,299
3906,390,11,10.0,10.0,300
3906,390,12,11.0,10.0,301
3906,390,13,11.0,11.0,302
3906,390,14,11.0,12.0,303
3906,390,15,12.0,12.0,304
3906,390,16,12.0,13.0,305
3906,390,17,12.0,14.0,306
3906,390,18,12.0,15.0,307
3906,390,19,13.0,15.0,308
3906,390,20,13.0,16.0,309
3906,390,21,13.0,17.0,310
3906,390,22,14.0,17.0,311
3906,390,23,15.0,17.0,312
3906,390,24,15.0,18.0,313
3906,390,25,15.0,19.0,314
3906,390,26,15.0,20.0,315
3907,390,0,15.0,20.0,345
3907,390,1,16.0,20.0,346
3908,390,0,16.0,20.0,376
3908,390,1,15.0,20.0,377
3908,390,2,14.0,20.0,378
3908,390,3,13.0,20.0,379
3908,390,4,12.0,20.0,380
3908,390,5,12.0,19.0,381
3908,390,6,11.0,19.0,382
3908,390,7,10.0,19.0,383
3908,390,8,10.0,18.0,384
3908,390,9,9.0,18.0,385
3908,390,10,8.0,18.0,386
3908,390,11,7.0,18.0,387
3908,390,12,6.0,18.0,388
3908,390,13,5.0,18.0,389
3908,390,14,4.0,18.0,390
3908,390,15,3.0,18.0,391
3909,390,0,3.0,18.0,421
3909,390,1,4.0,18.0,422
3909,390,2,5.0,18.0,423
3909,390,3,6.0,18.0,424
3909,390,4,6.0,17.0,425
3909,390,5,7.0,17.0,426
3909,390,6,7.0,16.0,427
3909,390,7,8.0,16.0,428
3909,390,8,9.0,16.0,429
3909,390,9,10.0,16.0,430
3909,390,10,10.0,15.0,431
3909,390,11,11.0,15.0,432
3909,390,12,11.0,14.0,433
3909,390,13,12.0,14.0,434
3909,390,14,13.0,14.0,435
3909,390,15,13.0,13.0,436
3909,390,16,14.0,13.0,437
3909,390,17,14.0,12.0,438
3909,390,18,14.0,11.0,439
3909,390,19,15.0,11.0,440
3910,391,0,28.0,15.0,0
3910,391,1,27.0,15.0,1
3910,391,2,26.0,15.0,2
3910,391,3,25.0,15.0,3
3910,391,4,24.0,15.0,4
3910,391,5,23.0,15.0,5
3910,391,6,23.0,16.0,6
3910,391,7,22.0,16.0,7
3910,391,8,22.0,17.0,8
3911,391,0,22.0,17.0,38
3911,391,1,23.0,17.0,39
3911,391,2,24.0,17.0,40
3911,391,3,25.0,17.0,41
3911,391,4,26.0,17.0,42
3911,391,5,27.0,17.0,43
3911,391,6,28.0,17.0,44
3911,391,7,28.0,16.0,45
3911,391,8,28.0,15.0,46
3911,391,9,28.0,14.0,47
3911,391,10,28.0,13.0,48
3911,391,11,28.0,12.0,49
3911,391,12,28.0,11.0,50
3911,391,13,28.0,10.0,51
3912,391,0,28.0,10.0,81
3912,391,1,28.0,11.0,82
3912,391,2,27.0,11.0,83
3912,391,3,26.0,11.0,84
3912,391,4,25.0,11.0,85
3912,391,5,24.0,11.0,86
3912,391,6,23.0,11.0,87
3912,391,7,22.0,11.0,88
3912,391,8,22.0,12.0,89
3912,391,9,21.0,12.0,90
3912,391,10,20.0,12.0,91
3912,391,11,19.0,12.0,92
3912,391,12,18.0,12.0,93
3912,391,13,17.0,12.0,94
3912,391,14,16.0,12.0,95
3912,391,15,15.0,12.0,96
3912,391,16,14.0,12.0,97
3912,391,17,13.0,12.0,98
3912,391,18,12.0,12.0,99
3912,391,19,12.0,13.0,100
3912,391,20,12.0,14.0,101
3912,391,21,11.0,14.0,102
3912,391,22,11.0,15.0,103
3913,391,0,11.0,15.0,133
3913,391,1,11.0,14.0,134
3913,391,2,12.0,14.0,135
3913,391,3,13.0,14.0,136
3913,391,4,13.0,13.0,137
3913,391,5,13.0,12.0,138
3913,391,6,14.0,12.0,139
3913,391,7,15.0,12.0,140
3913,391,8,15.0,11.0,141
3913,391,9,16.0,11.0,142
3913,391,10,17.0,11.0,143
3913,391,11,17.0,10.0,144
3913,391,12,18.0,10.0,145
3913,391,13,19.0,10.0,146
3913,391,14,20.0,10.0,147
3913,391,15,21.0,10.0,148
3913,391,16,21.0,9.0,149
3913,391,17,22.0,9.0,150
3913,391,18,22.0,8.0,151
3913,391,19,22.0,7.0,152
3913,391,20,23.0,7.0,153
3913,391,21,24.0,7.0,154
3914,391,0,24.0,7.0,184
3914,391,1,23.0,7.0,185
3914,391,2,22.0,7.0,186
3914,391,3,21.0,7.0,187
3914,391,4,20.0,7.0,188
3914,391,5,19.0,7.0,189
3914,391,6,18.0,7.0,190
3914,391,7,17.0,7.0,191
3914,391,8,16.0,7.0,192
3914,391,9,16.0,8.0,193
3914,391,10,15.0,8.0,194
3915,391,0,15.0,8.0,224
3915,391,1,16.0,8.0,225
3915,391,2,17.0,8.0,226
3915,391,3,18.0,8.0,227
3915,391,4,19.0,8.0,228
3915,391,5,20.0,8.0,229
3915,391,6,21.0,8.0,230
3916,391,0,21.0,8.0,260
3916,391,1,20.0,8.0,261
3916,391,2,19.0,8.0,262
3916,391,3,19.0,9.0,263
3916,391,4,18.0,9.0,264
3916,391,5,18.0,10.0,265
3916,391,6,18.0,11.0,266
3916,391,7,17.0,11.0,267
3916,391,8,17.0,12.0,268
3916,391,9,17.0,13.0,269
3916,391,10,17.0,14.0,270
3916,391,11,17.0,15.0,271
3916,391,12,17.0,16.0,272
3916,391,13,16.0,16.0,273
3916,391,14,16.0,17.0,274
3916,391,15,16.0,18.0,275
3916,391,16,16.0,19.0,276
3916,391,17,16.0,20.0,277
3916,391,18,16.0,21.0,278
3916,391,19,16.0,22.0,279
3916,391,20,16.0,23.0,280
3916,391,21,16.0,23.0,281
3917,391,0,16.0,23.0,311
3917,391,1,16.0,22.0,312
3917,391,2,16.0,21.0,313
3917,391,3,16.0,20.0,314
3917,391,4,16.0,19.0,315
3917,391,5,15.0,19.0,316
3917,391,6,15.0,18.0,317
3917,391,7,15.0,17.0,318
3917,391,8,15.0,16.0,319
3917,391,9,15.0,15.0,320
3917,391,10,15.0,14.0,321
3917,391,11,15.0,13.0,322
3917,391,12,15.0,12.0,323
3917,391,13,15.0,11.0,324
3917,391,14,15.0,10.0,325
3917,391,15,15.0,9.0,326
3917,391,16,14.0,9.0,327
3917,391,17,14.0,8.0,328
3917,391,18,14.0,7.0,329
3917,391,19,15.0,7.0,330
3917,391,20,16.0,7.0,331
3917,391,21,17.0,7.0,332
3917,391,22,17.0,6.0,333
3917,391,23,18.0,6.0,334
3917,391,24,17.0,6.0,335
3917,391,25,17.0,5.0,336
3917,391,26,16.0,5.0,337
3917,391,27,15.0,5.0,338
3917,391,28,14.0,5.0,339
3917,391,29,13.0,5.0,340
3918,391,0,13.0,5.0,370
3918,391,1,13.0,6.0,371
3918,391,2,13.0,7.0,372
3918,391,3,13.0,8.0,373
3918,391,4,14.0,8.0,374
3918,391,5,14.0,9.0,375
3918,391,6,15.0,9.0,376
3918,391,7,15.0,10.0,377
3918,391,8,15.0,11.0,378
3918,391,9,15.0,12.0,379
3918,391,10,16.0,12.0,380
3918,391,11,16.0,13.0,381
3918,391,12,17.0,13.0,382
3918,391,13,17.0,14.0,383
3918,391,14,17.0,15.0,384
3918,391,15,17.0,16.0,385
3918,391,16,17.0,17.0,386
3918,391,17,17.0,18.0,387
3918,391,18,17.0,19.0,388
3918,391,19,17.0,20.0,389
3918,391,20,17.0,21.0,390
3918,391,21,17.0,22.0,391
3918,391,22,18.0,22.0,392
3918,391,23,18.0,23.0,393
3918,391,24,18.0,24.0,394
3918,391,25,18.0,25.0,395
3919,391,0,18.0,25.0,425
3919,391,1,17.0,25.0,426
3919,391,2,16.0,25.0,427
3919,391,3,15.0,25.0,428
3919,391,4,14.0,25.0,429
3919,391,5,13.0,25.0,430
3919,391,6,13.0,24.0,431
3919,391,7,12.0,24.0,432
3919,391,8,11.0,24.0,433
3919,391,9,10.0,24.0,434
3919,391,10,10.0,23.0,435
3919,391,11,9.0,23.0,436
3919,391,12,8.0,23.0,437
3919,391,13,8.0,22.0,438
3919,391,14,8.0,21.0,439
3919,391,15,8.0,20.0,440
3919,391,16,8.0,19.0,441
3919,391,17,8.0,18.0,442
3919,391,18,8.0,17.0,443
3919,391,19,8.0,16.0,444
3919,391,20,7.0,16.0,445
3919,391,21,6.0,16.0,446
3919,391,22,6.0,15.0,447
3919,391,23,5.0,15.0,448
3919,391,24,5.0,14.0,449
3919,391,25,4.0,14.0,450
3919,391,26,4.0,13.0,451
3919,391,27,3.0,13.0,452
3919,391,28,2.0,13.0,453
3919,391,29,1.0,13.0,454
3919,391,30,0.0,13.0,455
3920,392,0,16.0,23.0,0
3920,392,1,17.0,23.0,1
3920,392,2,17.0,22.0,2
3920,392,3,18.0,22.0,3
3920,392,4,18.0,21.0,4
3920,392,5,18.0,20.0,5
3920,392,6,18.0,19.0,6
3920,392,7,19.0,19.0,7
3920,392,8,19.0,18.0,8
3920,392,9,19.0,17.0,9
3920,392,10,19.0,16.0,10
3920,392,11,19.0,15.0,11
3920,392,12,19.0,14.0,12
3920,392,13,20.0,14.0,13
3920,392,14,20.0,13.0,14
3920,392,15,20.0,12.0,15
3920,392,16,20.0,11.0,16
3920,392,17,20.0,10.0,17
3920,392,18,20.0,9.0,18
3921,392,0,20.0,9.0,48
3921,392,1,20.0,9.0,49
3921,392,2,20.0,9.0,50
3921,392,3,21.0,9.0,51
3921,392,4,21.0,10.0,52
3921,392,5,21.0,11.0,53
3922,392,0,21.0,11.0,83
3922,392,1,21.0,10.0,84
3922,392,2,21.0,9.0,85
