trip_id,vehicle_id,start_parking_O,destination_I,start_time,end_time,n_trace_points
2855,285,15,138,232,237,6
2856,285,33,108,267,277,11
2857,285,20,527,307,325,19
2858,285,96,513,355,376,22
2859,285,88,390,406,416,11
2860,286,42,204,0,21,22
2861,286,57,493,51,73,23
2862,286,91,426,103,125,23
2863,286,116,450,155,187,33
2864,286,95,638,217,253,37
2865,286,142,393,283,313,31
2866,286,78,85,343,358,16
2867,286,41,626,388,403,16
2868,286,119,30,433,457,25
2869,286,20,402,487,504,18
2870,287,22,337,0,12,13
2871,287,60,58,42,63,22
2872,287,2,664,93,134,42
2873,287,130,231,164,197,34
2874,287,40,415,227,252,26
2875,287,105,619,282,297,16
2876,287,132,542,327,354,28
2877,287,125,538,384,388,5
2878,287,123,414,418,452,35
2879,287,121,525,482,501,20
2880,288,108,160,0,23,24
2881,288,33,239,53,61,9
2882,288,52,22,91,105,15
2883,288,12,342,135,144,10
2884,288,53,244,174,178,5
2885,288,47,703,208,240,33
2886,288,152,309,270,290,21
2887,288,59,633,320,345,26
2888,288,136,706,375,383,9
2889,288,154,707,413,421,9
2890,289,142,576,0,20,21
2891,289,139,156,50,72,23
2892,289,40,606,102,127,26
2893,289,112,48,157,183,27
2894,289,9,416,213,236,24
2895,289,78,557,266,289,24
2896,289,122,295,319,337,19
2897,289,61,326,367,383,17
2898,289,65,459,413,418,6
2899,289,85,172,448,477,30
2900,290,148,500,0,15,16
2901,290,95,742,45,51,7
2902,290,114,383,81,103,23
2903,290,77,577,133,144,12
2904,290,121,528,174,188,15
2905,290,100,693,218,228,11
2906,290,150,221,258,289,32
2907,290,49,386,319,344,26
2908,290,79,325,374,402,29
2909,290,65,374,432,456,25
2910,291,66,187,0,14,15
2911,291,52,188,44,47,4
2912,291,34,694,77,117,41
2913,291,150,334,147,175,29
2914,291,66,193,205,226,22
2915,291,36,179,256,281,26
2916,291,25,147,311,332,22
2917,291,22,176,362,387,26
2918,291,38,364,417,442,26
2919,291,79,390,472,474,3
2920,292,154,438,0,28,29
2921,292,121,686,58,72,15
2922,292,144,254,102,132,31
2923,292,65,375,162,179,18
2924,292,99,400,209,221,13
2925,292,56,191,251,277,27
2926,292,28,673,307,343,37
2927,292,151,324,373,392,20
2928,292,71,438,422,462,41
2929,292,66,311,492,512,21
2930,293,53,74,0,9,10
2931,293,17,417,39,52,14
2932,293,75,315,82,86,5
2933,293,69,613,116,160,45
2934,293,131,246,190,206,17
2935,293,56,488,236,260,25
2936,293,111,651,290,298,9
2937,293,146,36,328,358,31
2938,293,3,454,388,414,27
2939,293,89,514,444,465,22
2940,294,40,42,0,14,15
2941,294,15,285,44,58,15
2942,294,69,628,88,105,18
2943,294,112,622,135,150,16
2944,294,127,678,180,192,13
2945,294,146,294,222,250,29
2946,294,53,419,280,294,15
2947,294,69,613,324,359,36
2948,294,131,191,389,421,33
2949,294,80,182,451,471,21
2950,295,51,245,0,11,12
2951,295,48,534,41,72,32
2952,295,121,439,102,106,5
2953,295,104,485,136,143,8
2954,295,97,148,173,207,35
2955,295,19,360,237,262,26
2956,295,59,228,292,297,6
2957,295,58,157,327,341,15
2958,295,37,348,371,376,6
2959,295,56,89,406,421,16
2960,296,101,287,0,22,23
2961,296,60,538,52,57,6
2962,296,78,237,87,93,7
2963,296,69,422,123,129,7
2964,296,88,42,159,180,22
2965,296,4,431,210,243,34
2966,296,89,365,273,303,31
2967,296,75,393,333,336,4
2968,296,80,404,366,393,28
2969,296,102,358,423,423,1
2970,297,34,169,0,13,14
2971,297,43,131,43,62,20
2972,297,25,218,92,113,22
2973,297,55,236,143,151,9
2974,297,50,367,181,199,19
2975,297,87,22,229,249,21
2976,297,12,43,279,287,9
2977,297,16,672,317,349,33
2978,297,118,116,379,408,30
2979,297,15,310,438,449,12
2980,298,36,363,0,15,16
2981,298,75,327,45,61,17
2982,298,65,55,91,102,12
2983,298,11,451,132,152,21
2984,298,89,228,182,196,15
2985,298,44,541,226,258,33
2986,298,113,209,288,309,22
2987,298,59,419,339,348,10
2988,298,78,701,378,396,19
2989,298,152,613,426,445,20
2990,299,65,461,0,5,6
2991,299,77,208,35,46,12
2992,299,32,295,76,92,17
2993,299,53,553,122,152,31
2994,299,127,173,182,207,26
2995,299,37,229,237,248,12
2996,299,64,13,278,299,22
2997,299,15,256,329,347,19
2998,299,65,369,377,394,18
2999,299,80,363,424,427,4
3000,300,84,387,0,1,2
3001,300,83,241,31,41,11
3002,300,53,250,71,95,25
3003,300,63,329,125,133,9
3004,300,72,94,163,184,22
3005,300,17,726,214,252,39
3006,300,151,90,282,309,28
3007,300,11,507,339,361,23
3008,300,102,179,391,408,18
3009,300,58,330,438,445,8
3010,301,59,238,0,8,9
3011,301,52,502,38,71,34
3012,301,115,549,101,111,11
3013,301,90,698,141,155,15
3014,301,151,631,185,204,20
3015,301,139,250,234,259,26
3016,301,62,448,289,314,26
3017,301,88,642,344,376,33
3018,301,150,694,406,406,1
3019,301,150,677,436,447,12
3020,302,42,265,0,1,2
3021,302,45,174,31,48,18
3022,302,37,255,78,88,11
3023,302,40,436,118,129,12
3024,302,86,519,159,176,18
3025,302,113,448,206,215,10
3026,302,83,206,245,264,20
3027,302,33,498,294,315,22
3028,302,94,635,345,359,15
3029,302,137,212,389,415,27
3030,303,118,372,0,33,34
3031,303,95,734,63,92,30
3032,303,154,661,122,129,8
3033,303,144,519,159,166,8
3034,303,113,743,196,202,7
3035,303,141,123,232,261,30
3036,303,21,673,291,336,46
3037,303,132,351,366,380,15
3038,303,71,596,410,421,12
3039,303,132,344,451,477,27
3040,304,82,323,0,34,35
3041,304,70,250,64,72,9
3042,304,44,439,102,126,25
3043,304,105,396,156,169,14
3044,304,95,31,199,255,57
3045,304,20,212,285,299,15
3046,304,59,417,329,339,11
3047,304,82,56,369,393,25
3048,304,25,273,423,442,20
3049,304,43,369,472,480,9
3050,305,126,361,0,22,23
3051,305,66,67,52,72,21
3052,305,7,572,102,130,29
3053,305,102,22,160,197,38
3054,305,12,609,227,255,29
3055,305,144,594,285,307,23
3056,305,117,287,337,368,32
3057,305,67,449,398,413,16
3058,305,95,414,443,457,15
3059,305,104,159,487,512,26
3060,306,87,304,0,19,20
3061,306,58,232,49,54,6
3062,306,59,150,84,107,24
3063,306,19,466,137,169,33
3064,306,122,501,199,218,20
3065,306,99,385,248,268,21
3066,306,73,164,298,309,12
3067,306,27,149,339,356,18
3068,306,18,443,386,403,18
3069,306,75,239,433,438,6
3070,307,111,501,0,17,18
3071,307,115,435,47,57,11
3072,307,102,6,87,114,28
3073,307,0,283,144,163,20
3074,307,58,700,193,230,38
3075,307,143,607,260,270,11
3076,307,134,613,300,328,29
3077,307,131,631,358,378,21
3078,307,134,540,408,414,7
3079,307,106,637,444,455,12
3080,308,33,486,0,28,29
3081,308,103,582,58,69,12
3082,308,123,290,99,113,15
3083,308,61,381,143,164,22
3084,308,74,510,194,209,16
3085,308,104,0,239,273,35
3086,308,10,308,303,318,16
3087,308,32,712,348,384,37
3088,308,144,558,414,426,13
3089,308,122,610,456,464,9
3090,309,33,480,0,28,29
3091,309,101,708,58,88,31
3092,309,148,57,118,157,40
3093,309,11,655,187,226,40
3094,309,154,511,256,269,14
3095,309,128,557,299,312,14
3096,309,133,404,342,360,19
3097,309,90,365,390,406,17
3098,309,82,406,436,449,14
3099,309,76,489,479,496,18
3100,310,77,180,0,12,13
3101,310,26,547,42,65,24
3102,310,107,592,95,105,11
3103,310,138,328,135,159,25
3104,310,73,690,189,213,25
3105,310,150,438,243,272,30
3106,310,59,271,302,317,16
3107,310,47,707,347,387,41
3108,310,154,461,417,438,22
3109,310,86,276,468,484,17
3110,311,68,519,0,15,16
3111,311,114,374,45,73,29
3112,311,99,265,103,139,37
3113,311,60,433,169,191,23
3114,311,101,296,221,254,34
3115,311,36,456,284,318,35
3116,311,90,45,348,386,39
3117,311,8,534,416,442,27
3118,311,104,183,472,489,18
3119,311,41,249,519,533,15
3120,312,41,509,0,13,14
3121,312,97,190,43,70,28
3122,312,43,561,100,122,23
3123,312,130,504,152,181,30
3124,312,107,148,211,240,30
3125,312,50,528,270,289,20
3126,312,90,387,319,331,13
3127,312,73,304,361,367,7
3128,312,65,222,397,417,21
3129,312,37,0,447,451,5
3130,313,51,453,0,23,24
3131,313,89,129,53,65,13
3132,313,30,736,95,137,43
3133,313,154,475,167,197,31
3134,313,99,609,227,259,33
3135,313,137,457,289,312,24
3136,313,101,94,342,372,31
3137,313,28,443,402,415,14
3138,313,92,389,445,453,9
3139,313,104,598,483,500,18
3140,314,96,576,0,15,16
3141,314,128,285,45,57,13
3142,314,59,71,87,105,19
3143,314,8,442,135,154,20
3144,314,82,693,184,212,29
3145,314,145,473,242,277,36
3146,314,95,553,307,326,20
3147,314,103,334,356,372,17
3148,314,67,309,402,408,7
3149,314,59,488,438,452,15
3150,315,27,320,0,19,20
3151,315,62,230,49,61,13
3152,315,31,505,91,110,20
3153,315,89,580,140,162,23
3154,315,134,552,192,214,23
3155,315,102,334,244,259,16
3156,315,82,598,289,307,19
3157,315,118,148,337,373,37
3158,315,22,415,403,427,25
3159,315,98,531,457,466,10
3160,316,31,8,0,7,8
3161,316,2,624,37,64,28
3162,316,127,655,94,115,22
3163,316,147,207,145,171,27
3164,316,41,393,201,226,26
3165,316,81,475,256,286,31
3166,316,115,36,316,350,35
3167,316,3,340,380,406,27
3168,316,81,35,436,464,29
3169,316,2,233,494,510,17
3170,317,44,504,0,13,14
3171,317,101,156,43,60,18
3172,317,30,640,90,110,21
3173,317,107,657,140,193,54
3174,317,112,337,223,232,10
3175,317,75,515,262,267,6
3176,317,91,251,297,318,22
3177,317,57,525,348,357,10
3178,317,90,629,387,401,15
3179,317,128,353,431,449,19
3180,318,142,438,0,21,22
3181,318,86,614,51,73,23
3182,318,138,624,103,112,10
3183,318,143,285,142,160,19
3184,318,59,416,190,200,11
3185,318,78,697,230,253,24
3186,318,151,325,283,302,20
3187,318,57,268,332,348,17
3188,318,61,225,378,417,40
3189,318,38,71,447,475,29
3190,319,0,422,0,40,41
3191,319,93,285,70,87,18
3192,319,50,312,117,126,10
3193,319,67,404,156,176,21
3194,319,90,109,206,222,17
3195,319,20,206,252,260,9
3196,319,39,87,290,291,2
3197,319,40,566,321,346,26
3198,319,126,387,376,385,10
3199,319,119,375,415,435,21
3200,320,49,6,0,12,13
3201,320,20,260,42,55,14
3202,320,50,384,85,96,12
3203,320,77,232,126,134,9
3204,320,39,153,164,174,11
3205,320,29,528,204,224,21
3206,320,126,22,254,300,47
3207,320,12,36,330,360,31
3208,320,3,16,390,398,9
3209,320,5,323,428,469,42
3210,321,40,39,0,14,15
3211,321,15,626,44,68,25
3212,321,139,368,98,118,21
3213,321,69,428,148,174,27
3214,321,96,274,204,216,13
3215,321,54,266,246,266,21
3216,321,60,566,296,332,37
3217,321,115,543,362,392,31
3218,321,113,275,422,460,39
3219,321,37,267,490,515,26
3220,322,63,377,0,1,2
3221,322,70,264,31,53,23
3222,322,60,308,83,89,7
3223,322,59,450,119,145,27
3224,322,114,305,175,198,24
3225,322,50,476,228,248,21
3226,322,89,155,278,290,13
3227,322,38,324,320,327,8
3228,322,70,659,357,393,37
3229,322,136,657,423,424,2
3230,323,7,370,0,17,18
3231,323,61,395,47,53,7
3232,323,81,104,83,117,35
3233,323,13,251,147,162,16
3234,323,64,262,192,215,24
3235,323,45,36,245,261,17
3236,323,2,278,291,310,20
3237,323,63,523,340,356,17
3238,323,107,394,386,413,28
3239,323,80,219,443,455,13
3240,324,75,335,0,4,5
3241,324,78,464,34,43,10
3242,324,86,672,73,83,11
3243,324,108,437,113,114,2
3244,324,101,538,144,158,15
3245,324,98,456,188,199,12
3246,324,85,286,229,241,13
3247,324,66,217,271,295,25
3248,324,28,263,325,342,18
3249,324,27,529,372,397,26
3250,325,26,558,0,30,31
3251,325,112,307,60,79,20
3252,325,50,36,109,127,19
3253,325,2,606,157,210,54
3254,325,148,41,240,269,30
3255,325,15,356,299,314,16
3256,325,73,115,344,359,16
3257,325,15,480,389,424,36
3258,325,101,541,454,455,2
3259,325,102,553,485,489,5
3260,326,134,452,0,21,22
3261,326,89,79,51,70,20
3262,326,13,440,100,121,22
3263,326,77,436,151,155,5
3264,326,85,520,185,209,25
3265,326,114,664,239,242,4
3266,326,137,343,272,288,17
3267,326,47,390,318,331,14
3268,326,79,310,361,366,6
3269,326,79,206,396,413,18
3270,327,53,277,0,25,26
3271,327,62,63,55,70,16
3272,327,11,114,100,110,11
3273,327,27,620,140,170,31
3274,327,132,476,200,219,20
3275,327,99,370,249,274,26
3276,327,78,188,304,314,11
3277,327,52,102,344,371,28
3278,327,24,93,401,424,24
3279,327,28,306,454,475,22
3280,328,40,302,0,12,13
3281,328,63,694,42,61,20
3282,328,153,470,91,121,31
3283,328,91,146,151,167,17
3284,328,17,261,197,217,21
3285,328,50,107,247,260,14
3286,328,25,196,290,299,10
3287,328,49,201,329,337,9
3288,328,30,460,367,389,23
3289,328,103,316,419,440,22
3290,329,41,142,0,12,13
3291,329,28,726,42,87,46
3292,329,151,39,117,155,39
3293,329,4,118,185,188,4
3294,329,7,123,218,233,16
3295,329,17,262,263,274,12
3296,329,45,332,304,309,6
3297,329,66,134,339,350,12
3298,329,39,356,380,387,8
3299,329,72,539,417,436,20
3300,330,77,333,0,8,9
3301,330,59,564,38,63,26
3302,330,115,190,93,129,37
3303,330,46,444,159,175,17
3304,330,83,627,205,217,13
3305,330,122,666,247,267,21
3306,330,142,20,297,344,48
3307,330,22,145,374,379,6
3308,330,28,597,409,441,33
3309,330,118,532,471,484,14
3310,331,143,110,0,20,21
3311,331,39,222,50,69,20
3312,331,54,264,99,119,21
3313,331,60,536,149,160,12
3314,331,98,338,190,200,11
3315,331,81,241,230,236,7
3316,331,55,677,266,299,34
3317,331,146,444,329,346,18
3318,331,79,311,376,377,2
3319,331,75,710,407,434,28
3320,332,136,324,0,32,33
3321,332,62,368,62,86,25
3322,332,84,36,116,145,30
3323,332,2,343,175,202,28
3324,332,80,379,232,255,24
3325,332,63,490,285,312,28
3326,332,105,526,342,364,23
3327,332,90,475,394,404,11
3328,332,115,238,434,465,32
3329,332,51,88,495,522,28
3330,333,106,469,0,3,4
3331,333,92,155,33,67,35
3332,333,30,357,97,111,15
3333,333,72,605,141,159,19
3334,333,123,579,189,193,5
3335,333,135,340,223,230,8
3336,333,87,467,260,267,8
3337,333,98,233,297,309,13
3338,333,50,27,339,361,23
3339,333,1,434,391,415,25
3340,334,94,306,0,17,18
3341,334,73,12,47,66,20
3342,334,15,333,96,113,18
3343,334,72,316,143,161,19
3344,334,53,634,191,206,16
3345,334,124,253,236,262,27
3346,334,71,382,292,294,3
3347,334,74,188,324,352,29
3348,334,52,292,382,387,6
3349,334,61,99,417,430,14
3350,335,87,233,0,14,15
3351,335,73,265,44,56,13
3352,335,52,572,86,110,25
3353,335,127,496,140,171,32
3354,335,94,453,201,229,29
3355,335,115,39,259,297,39
3356,335,7,33,327,333,7
3357,335,3,438,363,380,18
3358,335,86,531,410,419,10
3359,335,103,96,449,477,29
3360,336,29,227,0,8,9
3361,336,44,214,38,57,20
3362,336,60,208,87,99,13
3363,336,41,561,129,158,30
3364,336,113,265,188,203,16
3365,336,67,268,233,245,13
3366,336,55,518,275,299,25
3367,336,113,511,329,339,11
3368,336,122,417,369,380,12
3369,336,79,484,410,426,17
3370,337,145,208,0,30,31
3371,337,41,519,60,87,28
3372,337,113,52,117,160,44
3373,337,10,418,190,228,39
3374,337,79,66,258,277,20
3375,337,15,211,307,312,6
3376,337,42,354,342,356,15
3377,337,65,182,386,394,9
3378,337,40,10,424,433,10
3379,337,3,531,463,487,25
3380,338,58,586,0,27,28
3381,338,136,264,57,80,24
3382,338,52,444,110,118,9
3383,338,80,574,148,165,18
3384,338,119,437,195,211,17
3385,338,86,720,241,255,15
3386,338,151,268,285,333,49
3387,338,48,214,363,375,13
3388,338,51,305,405,418,14
3389,338,65,504,448,480,33
3390,339,119,123,0,35,36
3391,339,28,311,65,73,9
3392,339,51,372,103,114,12
3393,339,81,509,144,157,14
3394,339,86,7,187,206,20
3395,339,2,100,236,255,20
3396,339,24,733,285,326,42
3397,339,146,295,356,390,35
3398,339,47,431,420,454,35
3399,339,89,322,484,493,10
3400,340,28,680,0,28,29
3401,340,147,512,58,70,13
3402,340,104,95,100,123,24
3403,340,17,338,153,162,10
3404,340,69,7,192,216,25
3405,340,11,386,246,261,16
3406,340,73,107,291,311,21
3407,340,25,720,341,369,29
3408,340,153,566,399,407,9
3409,340,131,493,437,470,34
3410,341,87,360,0,14,15
3411,341,73,164,44,50,7
3412,341,41,76,80,100,21
3413,341,12,247,130,164,35
3414,341,54,114,194,213,20
3415,341,27,347,243,262,20
3416,341,56,205,292,304,13
3417,341,39,497,334,355,22
3418,341,83,307,385,396,12
3419,341,66,357,426,445,20
3420,342,80,156,0,27,28
3421,342,30,198,57,64,8
3422,342,49,37,94,116,23
3423,342,2,218,146,171,26
3424,342,53,207,201,217,17
3425,342,40,147,247,272,26
3426,342,34,424,302,331,30
3427,342,80,503,361,393,33
3428,342,115,292,423,457,35
3429,342,55,487,487,503,17
3430,343,76,561,0,36,37
3431,343,125,438,66,84,19
3432,343,86,600,114,123,10
3433,343,127,732,153,165,13
3434,343,152,593,195,214,20
3435,343,132,68,244,307,64
3436,343,5,205,337,354,18
3437,343,39,384,384,394,11
3438,343,77,225,424,440,17
3439,343,30,89,470,478,9
3440,344,65,335,0,16,17
3441,344,75,257,46,64,19
3442,344,40,377,94,107,14
3443,344,70,121,137,164,28
3444,344,21,42,194,209,16
3445,344,4,282,239,260,22
3446,344,58,396,290,316,27
3447,344,95,160,346,374,29
3448,344,32,650,404,428,25
3449,344,152,503,458,475,18
3450,345,25,364,0,23,24
3451,345,78,566,53,85,33
3452,345,115,208,115,142,28
3453,345,41,735,172,202,31
3454,345,154,558,232,239,8
3455,345,123,217,269,289,21
3456,345,46,300,319,341,23
3457,345,63,168,371,403,33
3458,345,35,67,433,445,13
3459,345,15,736,475,522,48
3460,346,88,179,0,25,26
3461,346,44,80,55,62,8
3462,346,14,189,92,110,19
3463,346,34,549,140,167,28
3464,346,101,224,197,219,23
3465,346,62,699,249,271,23
3466,346,151,637,301,337,37
3467,346,130,672,367,391,25
3468,346,151,200,421,443,23
3469,346,62,261,473,502,30
3470,347,81,59,0,32,33
3471,347,2,409,62,81,20
3472,347,86,703,111,124,14
3473,347,146,251,154,180,27
3474,347,63,677,210,236,27
3475,347,146,672,266,273,8
3476,347,151,408,303,337,35
3477,347,76,358,367,368,2
3478,347,74,359,398,403,6
3479,347,72,110,433,448,16
3480,348,52,428,0,30,31
3481,348,70,366,60,78,19
3482,348,79,340,108,113,6
3483,348,69,287,143,152,10
3484,348,59,6,182,196,15
3485,348,20,172,226,246,21
3486,348,46,576,276,303,28
3487,348,127,327,333,349,17
3488,348,70,633,379,403,25
3489,348,106,306,433,450,18
3490,349,108,139,0,23,24
3491,349,42,255,53,64,12
3492,349,58,155,94,103,10
3493,349,25,228,133,137,5
3494,349,44,656,167,203,37
3495,349,154,100,233,279,47
3496,349,10,676,309,344,36
3497,349,151,523,374,393,20
3498,349,99,612,423,427,5
3499,349,131,398,457,461,5
3500,350,97,354,0,13,14
3501,350,74,240,43,64,22
3502,350,46,7,94,112,19
3503,350,3,288,142,162,21
3504,350,55,698,192,231,40
3505,350,118,621,261,262,2
3506,350,108,142,292,344,53
3507,350,52,559,374,393,20
3508,350,123,329,423,445,23
3509,350,65,187,475,500,26
3510,351,18,34,0,19,20
3511,351,2,519,49,79,31
3512,351,88,624,109,137,29
3513,351,120,356,167,178,12
3514,351,72,281,208,217,10
3515,351,57,525,247,266,20
3516,351,116,606,296,319,24
3517,351,136,84,349,388,40
3518,351,14,119,418,437,20
3519,351,28,195,467,476,10
3520,352,40,333,0,18,19
3521,352,68,353,48,64,17
3522,352,76,341,94,114,21
3523,352,61,287,144,157,14
3524,352,67,429,187,209,23
3525,352,89,318,239,269,31
3526,352,53,241,299,303,5
3527,352,61,215,333,338,6
3528,352,43,84,368,390,23
3529,352,11,363,420,445,26
3530,353,2,364,0,24,25
3531,353,78,479,54,79,26
3532,353,101,207,109,127,19
3533,353,41,260,157,163,7
3534,353,59,552,193,208,16
3535,353,122,328,238,255,18
3536,353,77,590,285,302,18
3537,353,115,699,332,356,25
3538,353,143,366,386,409,24
3539,353,68,676,439,465,27
3540,354,107,337,0,28,29
3541,354,67,171,58,73,16
3542,354,36,225,103,132,30
3543,354,63,562,162,196,35
3544,354,137,575,226,242,17
3545,354,119,460,272,279,8
3546,354,101,66,309,344,36
3547,354,7,350,374,399,26
3548,354,62,585,429,463,35
3549,354,124,735,493,504,12
3550,355,144,418,0,9,10
3551,355,106,420,39,45,7
3552,355,88,340,75,82,8
3553,355,78,688,112,131,20
3554,355,149,303,161,200,40
3555,355,64,71,230,255,26
3556,355,17,182,285,299,15
3557,355,32,347,329,342,14
3558,355,74,370,372,385,14
3559,355,75,278,415,434,20
3560,356,79,467,0,2,3
3561,356,82,568,32,56,25
3562,356,126,502,86,92,7
3563,356,107,314,122,152,31
3564,356,69,736,182,216,35
3565,356,154,659,246,253,8
3566,356,148,549,283,305,23
3567,356,117,635,335,354,20
3568,356,136,172,384,407,24
3569,356,36,183,437,458,22
3570,357,146,447,0,17,18
3571,357,93,235,47,64,18
3572,357,50,288,94,101,8
3573,357,67,114,131,160,30
3574,357,33,180,190,196,7
3575,357,39,5,226,230,5
3576,357,26,283,260,267,8
3577,357,58,343,297,319,23
3578,357,47,354,349,375,27
3579,357,74,531,405,417,13
3580,358,115,702,0,15,16
3581,358,151,408,45,57,13
3582,358,85,298,87,97,11
3583,358,62,664,127,168,42
3584,358,144,127,198,242,45
3585,358,24,339,272,303,32
3586,358,80,513,333,343,11
3587,358,105,74,373,397,25
3588,358,22,436,427,453,27
3589,358,86,654,483,497,15
3590,359,59,384,0,12,13
3591,359,85,485,42,48,7
3592,359,110,246,78,102,25
3593,359,29,398,132,140,9
3594,359,62,273,170,199,30
3595,359,48,241,229,235,7
3596,359,46,267,265,268,4
3597,359,52,288,298,313,16
3598,359,87,342,343,351,9
3599,359,80,359,381,393,13
3600,360,133,102,0,34,35
3601,360,29,529,64,85,22
3602,360,101,700,115,130,16
3603,360,152,463,160,165,6
3604,360,128,362,195,215,21
3605,360,82,742,245,272,28
3606,360,154,552,302,321,20
3607,360,110,262,351,368,18
3608,360,50,291,398,411,14
3609,360,60,457,441,463,23
3610,361,2,97,0,25,26
3611,361,17,354,55,78,24
3612,361,65,227,108,110,3
3613,361,64,86,140,150,11
3614,361,40,291,180,195,16
3615,361,60,442,225,232,8
3616,361,82,40,262,281,20
3617,361,15,504,311,340,30
3618,361,96,306,370,381,12
3619,361,65,369,411,436,26
3620,362,41,200,0,10,11
3621,362,38,130,40,40,1
3622,362,38,295,70,94,25
3623,362,61,733,124,147,24
3624,362,147,479,177,195,19
3625,362,100,463,225,232,8
3626,362,97,655,262,283,22
3627,362,134,556,313,317,5
3628,362,129,215,347,370,24
3629,362,46,405,400,423,24
3630,363,39,463,0,8,9
3631,363,59,651,38,65,28
3632,363,139,145,95,134,40
3633,363,28,462,164,190,27
3634,363,103,249,220,238,19
3635,363,56,336,268,286,19
3636,363,67,72,316,326,11
3637,363,28,577,356,381,26
3638,363,122,140,411,429,19
3639,363,27,282,459,473,15
3640,364,52,71,0,5,6
3641,364,35,440,35,56,22
3642,364,86,223,86,101,16
3643,364,62,366,131,152,22
3644,364,75,345,182,196,15
3645,364,48,696,226,272,47
3646,364,146,621,302,320,19
3647,364,127,510,350,354,5
3648,364,120,90,384,403,20
3649,364,27,130,433,446,14
3650,365,61,309,0,17,18
3651,365,66,709,47,69,23
3652,365,154,451,99,129,31
3653,365,99,485,159,171,13
3654,365,103,410,201,207,7
3655,365,77,583,237,257,21
3656,365,124,678,287,300,14
3657,365,146,60,330,354,25
3658,365,32,532,384,400,17
3659,365,119,301,430,449,20
3660,366,107,357,0,12,13
3661,366,76,455,42,43,2
3662,366,74,286,73,83,11
3663,366,66,322,113,121,9
3664,366,77,309,151,159,9
3665,366,66,332,189,189,1
3666,366,66,311,219,223,5
3667,366,67,444,253,256,4
3668,366,78,236,286,296,11
3669,366,50,233,326,331,6
3670,367,105,407,0,12,13
3671,367,85,133,42,60,19
3672,367,26,285,90,101,12
3673,367,50,603,131,147,17
3674,367,139,283,177,197,21
3675,367,58,612,227,250,24
3676,367,131,652,280,300,21
3677,367,147,486,330,343,14
3678,367,97,606,373,388,16
3679,367,133,186,418,452,35
3680,368,56,211,0,20,21
3681,368,33,561,50,80,31
3682,368,130,90,110,141,32
3683,368,27,231,171,178,8
3684,368,39,379,208,220,13
3685,368,70,720,250,266,17
3686,368,150,201,296,322,27
3687,368,38,695,352,376,25
3688,368,138,286,406,431,26
3689,368,59,551,461,474,14
3690,369,60,3,0,30,31
3691,369,0,238,60,83,24
3692,369,50,190,113,121,9
3693,369,34,504,151,187,37
3694,369,138,326,217,232,16
3695,369,74,400,262,275,14
3696,369,107,509,305,319,15
3697,369,119,35,349,373,25
3698,369,2,137,403,411,9
3699,369,32,550,441,463,23
3700,370,51,496,0,15,16
3701,370,94,310,45,70,26
3702,370,66,528,100,122,23
3703,370,118,313,152,178,27
3704,370,52,663,208,235,28
3705,370,149,251,265,302,38
3706,370,62,386,332,344,13
3707,370,73,395,374,389,16
3708,370,81,451,419,456,38
3709,370,99,636,486,524,39
3710,371,135,656,0,5,6
3711,371,133,207,35,59,25
3712,371,39,209,89,101,13
3713,371,41,366,131,149,19
3714,371,80,540,179,188,10
3715,371,112,322,218,244,27
3716,371,70,55,274,291,18
3717,371,10,362,321,345,25
3718,371,66,165,375,387,13
3719,371,34,94,417,426,10
3720,372,58,440,0,7,8
3721,372,66,358,37,45,9
3722,372,86,200,75,102,28
3723,372,44,470,132,158,27
3724,372,93,303,188,220,33
3725,372,65,716,250,282,33
3726,372,149,353,312,349,38
3727,372,74,574,379,394,16
3728,372,119,144,424,448,25
3729,372,46,200,478,498,21
3730,373,54,733,0,33,34
3731,373,152,415,63,75,13
3732,373,98,207,105,123,19
3733,373,40,25,153,169,17
3734,373,6,99,199,226,28
3735,373,12,604,256,288,33
3736,373,134,578,318,324,7
3737,373,111,469,354,372,19
3738,373,104,591,402,420,19
3739,373,138,460,450,467,18
3740,374,114,605,0,12,13
3741,374,133,482,42,56,15
3742,374,102,265,86,106,21
3743,374,68,402,136,163,28
3744,374,116,196,193,212,20
3745,374,49,651,242,275,34
3746,374,152,46,305,342,38
3747,374,18,437,372,404,33
3748,374,120,441,434,442,9
3749,374,98,523,472,490,19
3750,375,14,247,0,13,14
3751,375,54,262,43,62,20
3752,375,42,520,92,116,25
3753,375,114,390,146,162,17
3754,375,67,578,192,206,15
3755,375,133,688,236,251,16
3756,375,144,594,281,301,21
3757,375,132,279,331,345,15
3758,375,57,468,375,392,18
3759,375,82,437,422,441,20
3760,376,141,247,0,45,46
3761,376,29,58,75,81,7
3762,376,25,206,111,120,10
3763,376,65,287,150,164,15
3764,376,45,557,194,212,19
3765,376,139,133,242,275,34
3766,376,26,460,305,321,17
3767,376,90,307,351,367,17
3768,376,66,582,397,415,19
3769,376,124,81,445,488,44
3770,377,67,79,0,27,28
3771,377,13,575,57,87,31
3772,377,119,386,117,127,11
3773,377,72,567,157,184,28
3774,377,99,730,214,249,36
3775,377,152,482,279,293,15
3776,377,102,621,323,332,10
3777,377,151,411,362,387,26
3778,377,73,531,417,431,15
3779,377,119,337,461,477,17
3780,378,151,632,0,20,21
3781,378,135,575,50,61,12
3782,378,104,659,91,107,17
3783,378,149,44,137,181,45
3784,378,5,113,211,228,18
